_id,id,name,year,duration,genre,actors,Up_System
189,190,Ghostbusters,2016,116 min,"Action, Comedy, Fantasy","Melissa McCarthy,Kristen Wiig,Kate McKinnon,Leslie Jones",CM
190,191,Batman & Robin,1997,125 min,"Action, Sci-Fi","Arnold Schwarzenegger,George Clooney,Chris O'Donnell,Uma Thurman",CM
191,192,Independence Day: Resurgence,2016,120 min,"Action, Adventure, Sci-Fi","Liam Hemsworth,Jeff Goldblum,Bill Pullman,Maika Monroe",CM
192,193,The Amazing Spider-Man 2,2014,142 min,"Action, Adventure, Sci-Fi","Andrew Garfield,Emma Stone,Jamie Foxx,Paul Giamatti",CM
193,194,Spider-Man 2,2004,127 min,"Action, Adventure, Sci-Fi","Tobey Maguire,Kirsten Dunst,Alfred Molina,James Franco",CM
194,195,The Butterfly Effect,2004,113 min,"Drama, Sci-Fi, Thriller","Ashton Kutcher,Amy Smart,Melora Walters,Elden Henson",CM
195,196,Idiocracy,2006,84 min,"Adventure, Comedy, Sci-Fi","Luke Wilson,Maya Rudolph,Dax Shepard,Terry Crews",CM
196,197,Geostorm,2017,109 min,"Action, Sci-Fi, Thriller","Gerard Butler,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara",CM
197,198,The Hunger Games: Mockingjay - Part 1,2014,123 min,"Action, Adventure, Sci-Fi","Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson",CM
198,199,The League of Extraordinary Gentlemen,2003,110 min,"Action, Adventure, Fantasy","Sean Connery,Stuart Townsend,Peta Wilson,Jason Flemyng",CM
199,200,Big Hero 6,2014,102 min,"Animation, Action, Adventure","Ryan Potter,Scott Adsit,Jamie Chung,T.J. Miller",CM
200,201,Sunshine,2007,107 min,"Adventure, Sci-Fi, Thriller","Cillian Murphy,Rose Byrne,Chris Evans,Cliff Curtis",CM
201,202,Back to the Future Part II,1989,108 min,"Adventure, Comedy, Sci-Fi","Michael J. Fox,Christopher Lloyd,Lea Thompson,Thomas F. Wilson",CM
202,203,Predestination,2014,97 min,"Drama, Mystery, Sci-Fi","Ethan Hawke,Sarah Snook,Noah Taylor,Madeleine West",CM
203,204,RoboCop,1987,102 min,"Action, Crime, Sci-Fi","Peter Weller,Nancy Allen,Dan O'Herlihy,Ronny Cox",CM
204,205,Gravity,2013,91 min,"Drama, Sci-Fi, Thriller","Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen",CM
205,206,The Man Who Killed Hitler and Then The Bigfoot,2018,98 min,"Adventure, Drama, Sci-Fi","Sam Elliott,Aidan Turner,Sean Bridgers,Larry Miller",CM
206,207,John Carter,2012,132 min,"Action, Adventure, Sci-Fi","Taylor Kitsch,Lynn Collins,Willem Dafoe,Samantha Morton",CM
207,208,Men in Black,1997,98 min,"Adventure, Comedy, Mystery","Tommy Lee Jones,Will Smith,Linda Fiorentino,Vincent D'Onofrio",CM
208,209,The Stuff,1985,87 min,"Comedy, Horror, Sci-Fi","Michael Moriarty,Andrea Marcovicci,Garrett Morris,Paul Sorvino",CM
209,210,Dredd,2012,95 min,"Action, Crime, Sci-Fi","Karl Urban,Olivia Thirlby,Lena Headey,Rachel Wood",CM
210,211,The 5th Wave,2016,112 min,"Action, Adventure, Drama","Chlo Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders",CM
211,212,The Bad Batch,2016,118 min,"Drama, Horror, Romance","Suki Waterhouse,Jason Momoa,Jayda Fink,Keanu Reeves",CM
212,213,Transformers: Dark of the Moon,2011,154 min,"Action, Adventure, Sci-Fi","Shia LaBeouf,Rosie Huntington-Whiteley,Tyrese Gibson,Josh Duhamel",CM
213,214,In Time,2011,109 min,"Action, Crime, Drama","Justin Timberlake,Amanda Seyfried,Cillian Murphy,Olivia Wilde",CM
214,215,The Maze Runner,2014,113 min,"Action, Mystery, Sci-Fi","Dylan O'Brien,Kaya Scodelario,Will Poulter,Thomas Brodie-Sangster",CM
215,216,Star Wars: Episode III - Revenge of the Sith,2005,140 min,"Action, Adventure, Fantasy","Hayden Christensen,Natalie Portman,Ewan McGregor,Samuel L. Jackson",CM
216,217,2012,2009,158 min,"Action, Adventure, Sci-Fi","John Cusack,Thandie Newton,Chiwetel Ejiofor,Amanda Peet",CM
217,218,X2: X-Men United,2003,134 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Hugh Jackman,Halle Berry,Ian McKellen",CM
218,219,Fantastic Four,2005,106 min,"Action, Adventure, Fantasy","Ioan Gruffudd,Michael Chiklis,Chris Evans,Jessica Alba",CM
219,220,The Cloverfield Paradox,2018,102 min,"Drama, Horror, Mystery","Gugu Mbatha-Raw,David Oyelowo,Daniel Brhl,John Ortiz",CM
220,221,Splice,2009,104 min,"Drama, Horror, Sci-Fi","Adrien Brody,Sarah Polley,Delphine Chanac,Brandon McGibbon",CM
221,222,Battleship,2012,131 min,"Action, Adventure, Sci-Fi","Alexander Skarsgrd,Brooklyn Decker,Liam Neeson,Rihanna",CM
222,223,C.H.U.D.,1984,88 min,"Horror, Sci-Fi","John Heard,Daniel Stern,Christopher Curry,Kim Greist",CM
223,224,Barbarella,1968,98 min,"Adventure, Comedy, Fantasy","Jane Fonda,John Phillip Law,Anita Pallenberg,Milo O'Shea",CM
224,225,Star Wars: Episode VI - Return of the Jedi,1983,131 min,"Action, Adventure, Fantasy","Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams",CM
225,226,Twelve Monkeys,1995,129 min,"Mystery, Sci-Fi, Thriller","Bruce Willis,Madeleine Stowe,Brad Pitt,Joseph Melito",CM
226,227,WALLE,2008,98 min,"Animation, Adventure, Family","Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard",CM
227,228,Machete Kills,2013,107 min,"Action, Crime, Sci-Fi","Danny Trejo,Alexa PenaVega,Mel Gibson,Jessica Alba",CM
228,229,The Fly,1986,96 min,"Drama, Horror, Sci-Fi","Jeff Goldblum,Geena Davis,John Getz,Joy Boushel",CM
229,230,Planet of the Apes,2001,119 min,"Action, Adventure, Sci-Fi","Mark Wahlberg,Helena Bonham Carter,Tim Roth,Michael Clarke Duncan",CM
230,231,Maze Runner: The Scorch Trials,2015,131 min,"Action, Sci-Fi, Thriller","Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Giancarlo Esposito",CM
231,232,War for the Planet of the Apes,2017,140 min,"Action, Adventure, Drama","Andy Serkis,Woody Harrelson,Steve Zahn,Karin Konoval",CM
232,233,Despicable Me 2,2013,98 min,"Animation, Adventure, Comedy","Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove",CM
233,234,Vanilla Sky,2001,136 min,"Fantasy, Mystery, Romance","Tom Cruise,Penlope Cruz,Cameron Diaz,Kurt Russell",CM
234,235,Life Like,2019,95 min,"Sci-Fi, Thriller","Steven Strait,Addison Timlin,James D'Arcy,Drew Van Acker",CM
235,236,Flash Gordon,1980,111 min,"Action, Adventure, Sci-Fi","Sam J. Jones,Melody Anderson,Max von Sydow,Topol",CM
236,237,Blade,1998,120 min,"Action, Horror, Sci-Fi","Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright",CM
237,238,The Circle,2017,110 min,"Drama, Sci-Fi, Thriller","Emma Watson,Tom Hanks,John Boyega,Ellar Coltrane",CM
238,239,Weird Science,1985,94 min,"Comedy, Romance, Sci-Fi","Anthony Michael Hall,Ilan Mitchell-Smith,Kelly LeBrock,Bill Paxton",CM
239,240,The Stand,1994,361 min,"Adventure, Drama, Fantasy","Gary Sinise,Molly Ringwald,Jamey Sheridan,Laura San Giacomo",CM
240,241,The Wolverine,2013,126 min,"Action, Adventure, Sci-Fi","Hugh Jackman,Will Yun Lee,Tao Okamoto,Rila Fukushima",CM
241,242,A.I. Artificial Intelligence,2001,146 min,"Adventure, Drama, Sci-Fi","Haley Joel Osment,Jude Law,Frances O'Connor,Sam Robards",CM
242,243,Rupture,2016,102 min,"Horror, Sci-Fi, Thriller","Noomi Rapace,Michael Chiklis,Kerry Bish,Peter Stormare",CM
243,244,The Darkest Minds,2018,104 min,"Action, Adventure, Drama","Amandla Stenberg,Mandy Moore,Bradley Whitford,Harris Dickinson",CM
244,245,I Origins,2014,106 min,"Drama, Romance, Sci-Fi","Michael Pitt,Steven Yeun,Astrid Bergs-Frisbey,Brit Marling",CM
245,246,Superman,1978,143 min,"Action, Adventure, Drama","Christopher Reeve,Margot Kidder,Gene Hackman,Marlon Brando",CM
246,247,Jurassic Park III,2001,92 min,"Action, Adventure, Sci-Fi","Sam Neill,William H. Macy,Ta Leoni,Alessandro Nivola",CM
247,248,Deja Vu,2006,126 min,"Action, Crime, Sci-Fi","Denzel Washington,Paula Patton,Jim Caviezel,Val Kilmer",CM
248,249,28 Days Later...,2002,113 min,"Drama, Horror, Sci-Fi","Cillian Murphy,Naomie Harris,Christopher Eccleston,Alex Palmer",CM
249,250,Star Wars: Episode II - Attack of the Clones,2002,142 min,"Action, Adventure, Fantasy","Hayden Christensen,Natalie Portman,Ewan McGregor,Christopher Lee",CM
250,251,RoboCop,2014,117 min,"Action, Crime, Sci-Fi","Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish",CM
251,252,10 Cloverfield Lane,2016,103 min,"Drama, Horror, Mystery","John Goodman,Mary Elizabeth Winstead,John Gallagher Jr.,Douglas M. Griffin",CM
252,253,Allegiant,2016,120 min,"Action, Adventure, Mystery","Shailene Woodley,Theo James,Jeff Daniels,Naomi Watts",CM
253,254,Downsizing,2017,135 min,"Drama, Sci-Fi","Matt Damon,Christoph Waltz,Hong Chau,Kristen Wiig",CM
254,255,Pacific Rim,2013,131 min,"Action, Adventure, Sci-Fi","Idris Elba,Charlie Hunnam,Rinko Kikuchi,Charlie Day",CM
255,256,Teen Titans Go! To the Movies,2018,84 min,"Animation, Action, Comedy","Greg Cipes,Scott Menville,Khary Payton,Tara Strong",CM
256,257,Stalker,1979,162 min,"Drama, Sci-Fi","Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko",CM
257,258,The Matrix Revolutions,2003,129 min,"Action, Sci-Fi","Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving",CM
258,259,War of the Worlds,2005,116 min,"Adventure, Sci-Fi, Thriller","Tom Cruise,Dakota Fanning,Tim Robbins,Miranda Otto",CM
259,260,"Honey, I Shrunk the Kids",1989,93 min,"Adventure, Comedy, Family","Rick Moranis,Matt Frewer,Marcia Strassman,Kristine Sutherland",CM
260,261,Moon,2009,97 min,"Drama, Mystery, Sci-Fi","Sam Rockwell,Kevin Spacey,Dominique McElligott,Rosie Shaw",CM
261,262,Deep Impact,1998,120 min,"Action, Drama, Romance","Robert Duvall,Ta Leoni,Elijah Wood,Morgan Freeman",CM
262,263,Source Code,2011,93 min,"Action, Drama, Sci-Fi","Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Jeffrey Wright",CM
263,264,Adventures of Captain Marvel,1941,216 min,"Action, Adventure, Fantasy","Tom Tyler,Frank Coghlan Jr.,William 'Billy' Benedict,Louise Currie",CM
264,265,Sound of My Voice,2011,85 min,"Drama, Mystery, Sci-Fi","Christopher Denham,Nicole Vicius,Brit Marling,Davenia McFadden",CM
265,266,Total Recall,2012,118 min,"Action, Adventure, Mystery","Colin Farrell,Bokeem Woodbine,Bryan Cranston,Kate Beckinsale",CM
266,267,Assassin's Creed,2016,115 min,"Action, Adventure, Sci-Fi","Michael Fassbender,Marion Cotillard,Jeremy Irons,Brendan Gleeson",CM
267,268,Mr. Nobody,2009,141 min,"Drama, Fantasy, Romance","Jared Leto,Sarah Polley,Diane Kruger,Linh Dan Pham",CM
268,269,Pixels,2015,105 min,"Action, Comedy, Sci-Fi","Adam Sandler,Kevin James,Michelle Monaghan,Peter Dinklage",CM
269,270,Masters of the Universe,1987,106 min,"Action, Adventure, Fantasy","Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty",CM
270,271,They Live,1988,94 min,"Action, Horror, Sci-Fi","Roddy Piper,Keith David,Meg Foster,George 'Buck' Flower",CM
271,272,Contact,1997,150 min,"Drama, Mystery, Sci-Fi","Jodie Foster,Matthew McConaughey,Tom Skerritt,John Hurt",CM
272,273,Leviathan,1989,98 min,"Adventure, Horror, Mystery","Peter Weller,Richard Crenna,Amanda Pays,Daniel Stern",CM
273,274,The Mist,2007,126 min,"Horror, Sci-Fi","Thomas Jane,Marcia Gay Harden,Laurie Holden,Andre Braugher",CM
274,275,Riddick,2013,119 min,"Action, Adventure, Sci-Fi","Vin Diesel,Karl Urban,Katee Sackhoff,Jordi Moll",CM
275,276,The Giver,2014,97 min,"Drama, Romance, Sci-Fi","Brenton Thwaites,Jeff Bridges,Meryl Streep,Taylor Swift",CM
276,277,The Last Man,2018,100 min,"Action, Drama, Sci-Fi","Hayden Christensen,Harvey Keitel,Marco Leonardi,Liz Solari",CM
277,278,Teenage Mutant Ninja Turtles,1990,93 min,"Action, Adventure, Comedy","Judith Hoag,Elias Koteas,Josh Pais,David Forman",CM
278,279,The Space Between Us,2017,120 min,"Adventure, Drama, Romance","Gary Oldman,Asa Butterfield,Carla Gugino,Britt Robertson",CM
279,280,Escape Plan 2: Hades,2018,96 min,"Action, Crime, Mystery","Sylvester Stallone,Dave Bautista,Xiaoming Huang,Jesse Metcalfe",CM
280,281,Hot Tub Time Machine,2010,101 min,"Comedy, Sci-Fi","John Cusack,Rob Corddry,Craig Robinson,Clark Duke",CM
281,282,The Hitchhiker's Guide to the Galaxy,2005,109 min,"Adventure, Comedy, Sci-Fi","Martin Freeman,Yasiin Bey,Sam Rockwell,Zooey Deschanel",CM
282,283,Face/Off,1997,138 min,"Action, Crime, Sci-Fi","John Travolta,Nicolas Cage,Joan Allen,Alessandro Nivola",CM
283,284,Resident Evil,2002,100 min,"Action, Horror, Sci-Fi","Milla Jovovich,Michelle Rodriguez,Ryan McCluskey,Oscar Pearce",CM
284,285,Morgan,2016,92 min,"Action, Horror, Sci-Fi","Kate Mara,Anya Taylor-Joy,Rose Leslie,Michael Yare",CM
285,286,Melancholia,2011,135 min,"Drama, Sci-Fi","Kirsten Dunst,Charlotte Gainsbourg,Kiefer Sutherland,Alexander Skarsgrd",CM
286,287,Krull,1983,121 min,"Action, Adventure, Sci-Fi","Ken Marshall,Lysette Anthony,Freddie Jones,Francesca Annis",CM
287,288,Scooby-Doo 2: Monsters Unleashed,2004,93 min,"Adventure, Comedy, Family","Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Linda Cardellini",CM
288,289,Tomorrowland,2015,130 min,"Action, Adventure, Family","George Clooney,Britt Robertson,Hugh Laurie,Raffey Cassidy",CM
289,290,Gattaca,1997,106 min,"Drama, Sci-Fi, Thriller","Ethan Hawke,Uma Thurman,Jude Law,Gore Vidal",CM
290,291,Coherence,2013,89 min,"Horror, Mystery, Sci-Fi","Emily Baldoni,Maury Sterling,Nicholas Brendon,Elizabeth Gracen",CM
291,292,Apollo 18,2011,86 min,"Horror, Mystery, Sci-Fi","Warren Christie,Lloyd Owen,Ryan Robbins,Michael Kopsa",CM
292,293,The Island,2005,136 min,"Action, Sci-Fi, Thriller","Scarlett Johansson,Ewan McGregor,Djimon Hounsou,Steve Buscemi",CM
293,294,Super 8,2011,112 min,"Mystery, Sci-Fi, Thriller","Elle Fanning,AJ Michalka,Kyle Chandler,Joel Courtney",CM
294,295,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,103 min,"Adventure, Comedy, Romance","Peter Weller,John Lithgow,Ellen Barkin,Jeff Goldblum",CM
295,296,Chappie,2015,120 min,"Action, Crime, Drama","Sharlto Copley,Dev Patel,Hugh Jackman,Sigourney Weaver",CM
296,297,Elysium,2013,109 min,"Action, Drama, Sci-Fi","Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga",CM
297,298,Insurgent,2015,119 min,"Action, Adventure, Sci-Fi","Shailene Woodley,Ansel Elgort,Theo James,Kate Winslet",CM
298,299,Resident Evil: The Final Chapter,2016,107 min,"Action, Horror, Sci-Fi","Milla Jovovich,Iain Glen,Ali Larter,Shawn Roberts",CM
299,300,Terminator Salvation,2009,115 min,"Action, Adventure, Sci-Fi","Christian Bale,Sam Worthington,Anton Yelchin,Moon Bloodgood",CM
300,301,Transformers: Revenge of the Fallen,2009,150 min,"Action, Adventure, Sci-Fi","Shia LaBeouf,Megan Fox,Josh Duhamel,Tyrese Gibson",CM
301,302,The Handmaid's Tale,1990,108 min,"Drama, Romance, Sci-Fi","Natasha Richardson,Faye Dunaway,Aidan Quinn,Elizabeth McGovern",CM
302,303,The Endless,2017,111 min,"Fantasy, Horror, Sci-Fi","Aaron Moorhead,Justin Benson,Callie Hernandez,Tate Ellington",CM
303,304,Aniara,2018,106 min,"Drama, Sci-Fi","Emelie Jonsson,Bianca Cruzeiro,Arvin Kananian,Anneli Martini",CM
304,305,The Road Warrior,1981,94 min,"Action, Adventure, Sci-Fi","Mel Gibson,Bruce Spence,Michael Preston,Max Phipps",CM
305,306,Godzilla,1998,139 min,"Action, Sci-Fi, Thriller","Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria",CM
306,307,The Green Hornet,2011,119 min,"Action, Comedy, Crime","Seth Rogen,Jay Chou,Christoph Waltz,Cameron Diaz",CM
307,308,Brazil,1985,132 min,"Drama, Sci-Fi","Jonathan Pryce,Kim Greist,Robert De Niro,Katherine Helmond",CM
308,309,Spaceballs,1987,96 min,"Adventure, Comedy, Sci-Fi","Mel Brooks,John Candy,Rick Moranis,Bill Pullman",CM
309,310,Priest,2011,87 min,"Action, Adventure, Fantasy","Paul Bettany,Cam Gigandet,Maggie Q,Karl Urban",CM
310,311,Superman Returns,2006,154 min,"Action, Adventure, Sci-Fi","Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden",CM
311,312,The World's End,2013,109 min,"Action, Comedy, Sci-Fi","Simon Pegg,Nick Frost,Martin Freeman,Rosamund Pike",CM
312,313,I Am Number Four,2011,111 min,"Action, Adventure, Sci-Fi","Alex Pettyfer,Timothy Olyphant,Dianna Agron,Teresa Palmer",CM
313,314,Spy Kids,2001,88 min,"Action, Adventure, Comedy","Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino",CM
314,315,Terminator 3: Rise of the Machines,2003,109 min,"Action, Sci-Fi","Arnold Schwarzenegger,Nick Stahl,Kristanna Loken,Claire Danes",CM
315,316,Battle Los Angeles,2011,116 min,"Action, Sci-Fi","Aaron Eckhart,Michelle Rodriguez,Bridget Moynahan,Ramon Rodriguez",CM
316,317,Evolution,2001,101 min,"Comedy, Sci-Fi","David Duchovny,Orlando Jones,Julianne Moore,Seann William Scott",CM
317,318,Star Trek: Insurrection,1998,103 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton",CM
318,319,Signs,2002,106 min,"Drama, Mystery, Sci-Fi","Mel Gibson,Joaquin Phoenix,Rory Culkin,Abigail Breslin",CM
319,320,Alien,1992,114 min,"Action, Horror, Sci-Fi","Sigourney Weaver,Charles S. Dutton,Charles Dance,Paul McGann",CM
320,321,Land of the Lost,2009,102 min,"Action, Adventure, Comedy","Will Ferrell,Danny McBride,Anna Friel,Jorma Taccone",CM
321,322,Colossal,2016,109 min,"Comedy, Drama, Fantasy","Anne Hathaway,Jason Sudeikis,Austin Stowell,Tim Blake Nelson",CM
322,323,Battlefield Earth,2000,118 min,"Action, Adventure, Sci-Fi","John Travolta,Forest Whitaker,Barry Pepper,Kim Coates",CM
323,324,The Happening,2008,91 min,"Mystery, Sci-Fi, Thriller","Mark Wahlberg,Zooey Deschanel,John Leguizamo,Ashlyn Sanchez",CM
324,325,Metropolis,1927,153 min,"Drama, Sci-Fi","Brigitte Helm,Alfred Abel,Gustav Frhlich,Rudolf Klein-Rogge",CM
325,326,Cloudy with a Chance of Meatballs,2009,90 min,"Animation, Action, Adventure","Anna Faris,Bill Hader,Bruce Campbell,James Caan",CM
326,327,Fantastic 4: Rise of the Silver Surfer,2007,92 min,"Action, Adventure, Fantasy","Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis",CM
327,328,1984,1984,113 min,"Drama, Sci-Fi","John Hurt,Richard Burton,Suzanna Hamilton,Cyril Cusack",CM
328,329,Spy Kids 2: Island of Lost Dreams,2002,100 min,"Action, Adventure, Comedy","Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino",CM
329,330,The Purge: Election Year,2016,108 min,"Action, Horror, Sci-Fi","Frank Grillo,Elizabeth Mitchell,Mykelti Williamson,Joseph Julian Soria",CM
330,331,Planet of the Apes,1968,112 min,"Adventure, Sci-Fi","Charlton Heston,Roddy McDowall,Kim Hunter,Maurice Evans",CM
331,332,The Cell,2000,107 min,"Horror, Sci-Fi, Thriller","Jennifer Lopez,Vince Vaughn,Vincent D'Onofrio,Colton James",CM
332,333,G.I. Joe: The Rise of Cobra,2009,118 min,"Action, Adventure, Sci-Fi","Dennis Quaid,Channing Tatum,Marlon Wayans,Adewale Akinnuoye-Agbaje",CM
333,334,Meet the Robinsons,2007,95 min,"Animation, Adventure, Comedy","Daniel Hansen,Wesley Singerman,Angela Bassett,Jordan Fry",CM
334,335,Never Let Me Go,2010,103 min,"Drama, Romance, Sci-Fi","Keira Knightley,Carey Mulligan,Andrew Garfield,Izzy Meikle-Small",CM
335,336,Tau,2018,97 min,"Sci-Fi, Thriller","Maika Monroe,Ed Skrein,Gary Oldman,Fiston Barek",CM
336,337,AVP: Alien vs. Predator,2004,101 min,"Action, Adventure, Horror","Sanaa Lathan,Lance Henriksen,Raoul Bova,Ewen Bremner",CM
337,338,The Domestics,2018,95 min,"Horror, Sci-Fi, Thriller","Kate Bosworth,Tyler Hoechlin,Sonoya Mizuno,Lance Reddick",CM
338,339,Lilo & Stitch,2002,85 min,"Animation, Adventure, Comedy","Daveigh Chase,Chris Sanders,Tia Carrere,David Ogden Stiers",CM
339,340,Predators,2010,107 min,"Action, Adventure, Sci-Fi","Adrien Brody,Laurence Fishburne,Topher Grace,Alice Braga",CM
340,341,Ghostbusters II,1989,108 min,"Action, Comedy, Fantasy","Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis",CM
341,342,Atlantis: The Lost Empire,2001,95 min,"Animation, Action, Adventure","Michael J. Fox,Jim Varney,Corey Burton,Claudia Christian",CM
342,343,Cloverfield,2008,85 min,"Action, Horror, Sci-Fi","Mike Vogel,Jessica Lucas,Lizzy Caplan,T.J. Miller",CM
343,344,Alien: Resurrection,1997,109 min,"Action, Horror, Sci-Fi","Sigourney Weaver,Winona Ryder,Dominique Pinon,Ron Perlman",CM
344,345,Videodrome,1983,87 min,"Horror, Sci-Fi, Thriller","James Woods,Debbie Harry,Sonja Smits,Peter Dvorsky",CM
345,346,Chimera Strain,2018,80 min,"Drama, Sci-Fi, Thriller","Henry Ian Cusick,Kathleen Quinlan,Erika Ervin,Jenna Harrison",CM
346,347,Mad Max Beyond Thunderdome,1985,107 min,"Action, Adventure, Sci-Fi","Mel Gibson,Tina Turner,Bruce Spence,Adam Cockburn",CM
347,348,The Time Machine,2002,96 min,"Action, Adventure, Sci-Fi","Guy Pearce,Yancey Arias,Mark Addy,Phyllida Law",CM
348,349,Flatliners,2017,109 min,"Drama, Horror, Mystery","Ellen Page,Diego Luna,Nina Dobrev,James Norton",CM
349,350,The Host,2013,125 min,"Action, Adventure, Drama","Saoirse Ronan,Max Irons,Jake Abel,Diane Kruger",CM
350,351,The Fountain,2006,96 min,"Drama, Sci-Fi","Hugh Jackman,Rachel Weisz,Sean Patrick Thomas,Ellen Burstyn",CM
351,352,Doom,2005,105 min,"Action, Adventure, Horror","Karl Urban,Rosamund Pike,Dwayne Johnson,Deobia Oparei",CM
352,353,Dark City,1998,100 min,"Mystery, Sci-Fi, Thriller","Rufus Sewell,Kiefer Sutherland,Jennifer Connelly,William Hurt",CM
353,354,Little Shop of Horrors,1986,94 min,"Comedy, Horror, Musical","Rick Moranis,Ellen Greene,Vincent Gardenia,Levi Stubbs",CM
354,355,Dragonball: Evolution,2009,85 min,"Action, Adventure, Fantasy","Justin Chatwin,James Marsters,Yun-Fat Chow,Emmy Rossum",CM
355,356,Battle Royale,2000,114 min,"Adventure, Drama, Sci-Fi","Tatsuya Fujiwara,Aki Maeda,Tar Yamamoto,Takeshi Kitano",CM
356,357,Escape from New York,1981,99 min,"Action, Adventure, Sci-Fi","Kurt Russell,Lee Van Cleef,Ernest Borgnine,Donald Pleasence",CM
357,358,Galaxy Quest,1999,102 min,"Adventure, Comedy, Sci-Fi","Tim Allen,Sigourney Weaver,Alan Rickman,Tony Shalhoub",CM
358,359,Akira,1988,124 min,"Animation, Drama, Sci-Fi","Mitsuo Iwata,Nozomu Sasaki,Mami Koyama,Tessh Genda",CM
359,360,Ghost in the Shell,1995,83 min,"Animation, Action, Crime","Atsuko Tanaka,Iemasa Kayumi,Akio tsuka,Kichi Yamadera",CM
360,361,Deep Blue Sea,1999,105 min,"Action, Adventure, Sci-Fi","Thomas Jane,Saffron Burrows,Samuel L. Jackson,Jacqueline McKenzie",CM
